Interne ID;Kunden-ID;Zentrale;Name;Straße;PLZ;Ort;BL/Region;AD-Außendienst / RFE-Merchandiser;RFE - letzter Besuch;Besuchsintervall in Tagen;RFE-Level;Channel
20449;27201;;Expert;Am Förderturm 9;44575;Castrop-Rauxel;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20450;216017;;Euronics;Brühler Str. 115;50389;Wesseling;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20451;215667;;EURONICS Ludwig;Am Sportplatz 6;96138;Burgebrach;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20452;210323;DE EURONICS GERMANY;EURONICS Lüttkopf;Grünstraße 17;41564;Kaarst;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20453;225894;;EURONICS Lux-Team;Merziener Straße 17;6366;Köthen;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20454;572079;;Euronics;Bahnhofstr. 16;82377;Penzberg;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20455;202592;;EURONICS Becker;Altenberger Straße 69;48565;Steinfurt;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20456;207748;;Euronics;Hirschstr.7;88161;Lindenberg im Allgäu;BY;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20458;216044;DE EURONICS GERMANY;Euronics Maxi-Media City GmbH;Heinrichstraße 30;7545;Gera;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20462;215292;;Euronics;Weisse Rose 17;22359;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
20464;1101818;;Euronics;Neue Str. 22-23;38100;Braunschweig;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
20465;215326;DE EURONICS GERMANY;EURONICS Betz;Tübinger Straße 27;71088;Holzgerlingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20470;1065720;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Lüneburg;Vor dem Bardowicker Tore 39;21339;Lüneburg;NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
20473;85300;DE ELECTRONIC PARTNER GERMANY;Medimax;Friedrich-Ebert-Straße 106;46236;Bottrop;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
20476;1058080;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Rhede;Gronauer Straße 23;46414;Rhede;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
20477;1208450;;Medimax;Muttergottesstiege 8;45721;Haltern am See;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
20479;1129170;;Medimax Andernach;Koblenzer Str. 51;56626;Andernach;RP;Marcus Beykirch (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
20480;1148730;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Würselen;Schumanstraße 3;52146;Würselen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
20481;1220280;DE ELECTRONIC PARTNER GERMANY;Medimax;Forum 1;90547;Stein bei Nürnberg;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;EP
20482;1065500;;MEDIMAX Kaiserslautern;Merkurstraße 35;67663;Kaiserslautern;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;X - unknown;EP
20486;1150880;;MEDIMAX Albstadt;Kientenstraße 50;72458;Albstadt;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;EP
20495;1168990;;MEDIMAX Hamburg-Barmbek;Hamburger Straße 19;22083;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
20496;1207310;;MEDIMAX Heinsberg;Ostpromenade 103;52525;Heinsberg;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
20499;1163760;DE ELECTRONIC PARTNER GERMANY;Medimax;Kantstr. 5a;39104;Magdeburg;ST;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
20501;1175210;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Hamburg-Rahlstedt;Schweriner Straße 8 - 12;22143;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
20504;1155310;;MEDIMAX Hannover-Döhren;An der Wollebahn 3;30519;Hannover;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
20510;1204280;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Osterholz-Scharmbeck;Hördorfer Weg 46;27711;Osterholz-Scharmbeck;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
20513;1009580 / 1997410;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Duisburg;Duisburger Straße 226;47166;Duisburg;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;X - unknown;EP
20516;1207520;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Pfungstadt;Mainstraße 132;64319;Pfungstadt;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
20517;1150890;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Sigmaringen;In den Käppeleswiesen 7;72488;Sigmaringen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;EP
20518;1237540;;MEDIMAX Greifswald;Lange Straße 40-42;17489;Greifswald;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
20524;1186180;;M.s. Media Electronic Sangerhausen Gmbh;Riethweg 8 a;6526;Sangerhausen;ST;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
20525;1142170;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Teltow;Oderstraße 31/33;14513;Teltow;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
20526;1227740;DE ELECTRONIC PARTNER GERMANY;Medimax;Bergstr. 1;49757;Werlte;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
20528;85200;;Expert;Große Kremper Straße 32;25348;Glückstadt;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
20529;215943;;Euronics;Philipp-Reis Str. 5;35510;Butzbach;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20530;1101210;;Euronics;Am Biesem 15;57537;Wissen;RP;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20531;215381;DE EURONICS GERMANY;EURONICS Orlik;Alte Hütte 16;57562;Herdorf;RP;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20532;215510;;Euronics;Lorscher Str. 19;68642;Bürstadt;HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20533;55000;;Expert;Würzburger Straße 5;86720;Nördlingen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
20536;215749;;Euronics;Kranichstr. 2;17034;Neubrandenburg;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20537;62700;;Expert;Zeithstraße 155-159;53819;Neunkirchen-Seelscheid;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20541;506139;;EURONICS Schnee;Dessauer Straße 50;6886;Lutherstadt Wittenberg;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20542;201707;;Euronics;Muensterstr. 20-22;33428;Harsewinkel;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20543;48000;;Expert;Mausegatt 40;44866;Bochum;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20544;1101407;DE EURONICS GERMANY;EURONICS Schmitz;Kesselstraße 47;47546;Kalkar;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20545;508021;;EURONICS Pfeifer;Hauptstraße 43;97903;Collenberg;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20546;1101382;;EURONICS Lippstadt;Blumenstraße 8;59555;Lippstadt;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20547;1101063;;EURONICS OWL Geseke;Bäckstraße 4;59590;Geseke;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20548;503641;DE EURONICS GERMANY;Euronics OWL Kersting Delbrück;Lange Straße 62;33129;Delbrück;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20549;1101552;;EURONICS OWL Rietberg;Westerwieher Straße 33;33397;Rietberg;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20551;71700;;expert elektro Radio Queckenberg;Zehnerstraße 55;53498;Bad Breisig;RP;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20552;204692;;EURONICS Heitzmann;Bahnhofstraße 50;64732;Bad König;HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20553;215697;;EURONICS Bauer;Rheinhessenstraße 7;55129;Mainz;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20554;202274;;Euronics;Schloßstr. 3;66953;Pirmasens;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20555;215972;;EURONICS Denk;Maximilianstraße 13;83471;Berchtesgaden;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20556;1101408;DE EURONICS GERMANY;EURONICS Heckens;Hauptstraße 41;47623;Kevelaer;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20558;503410;;Euronics;Borner Str. 41;41379;Brüggen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20559;509246;;Euronics;Kampstr. 3-5;49324;Melle;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20560;211370;;Euronics;Klingerstr. 3-5;95615;Marktredwitz;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20561;215899;DE EURONICS GERMANY;Euronics Schwarz Zweibrücken;Alte Ixheimer Straße 14;66482;Zweibrücken;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20562;523248;;Euronics;Schloss Str. 55;88353;Kißlegg;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20563;205095;;Euronics;Rautenberg 1;54634;Bitburg;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20564;210862;;Euronics;Wittmarstr. 19;34471;Volkmarsen;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20565;200190;;EURONICS Schmidtke T-Partner;Marschtorstraße 47;29451;Dannenberg;NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
20566;501129;;Euronics;Mühlenstrasse 18;26689;Apen;NI;Markus Lammer (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
20567;215308;;Euronics;Joh.-Sebastian-Bach-Str. 5;69245;Bammental;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20568;78900;DE EXPERT GERMANY;expert Reinhart;Taubenbaum 2;97900;Külsheim;BW;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
20569;212318;;Euronics;Uhlandstr. 12;74366;Kirchheim am Neckar;BW;Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20570;58600;;Expert;Carl-Zeiss-Straße 5;38644;Goslar;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
20572;215893;;Euronics;Schwetzinger Str. 22;68782;Brühl;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20573;215007;;Euronics;Vor dem Voigtstor 3;53359;Rheinbach;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20574;585677;;EURONICS Schumm;Saaletalstraße 1;97762;Hammelburg;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20575;71300;;Expert;Schloßstraße 13;72555;Metzingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
20576;67800;DE EURONICS GERMANY;Expert Schäfer;Limburger Straße 2 a;65604;Elz;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
20577;209716;;Euronics;Untere Str. 40;51688;Wipperfürth;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20578;211990;;EURONICS Schindler;Bundesstraße 23;77855;Achern;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20579;508516;;EURONICS Schmid;Schillerstraße 117;73486;Adelmannsfelden;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20580;215270;;Euronics;Am Markt 6;56841;Traben-Trarbach;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20581;69300;;Expert;Konrad-Adenauer-Straße 12;42651;Solingen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20582;75400;;expert Schwarz;Industriestraße 25A;91207;Lauf an der Pegnitz;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
20583;215429;;Euronics;Wilhelmstr. 1;24594;Hohenwestedt;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
20584;62200;;Expert;Walther-Rathenau-Allee 25;64720;Michelstadt;HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
20585;225584;DE EURONICS GERMANY;Euronics;Mühlenstr. 6;39307;Genthin;ST;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20586;506090;DE EURONICS GERMANY;Fachhandel Sven Morgenstern - TV HiFi SAT Multimedia & Hausgeräte;Freiberger Straße 111;1723;Wilsdruff;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20587;51800;DE EXPERT GERMANY;expert Teuschler;Bahnhofstraße 55;8523;Plauen;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
20589;577100;;Euronics;Plattlingerstr. 64;94486;Osterhofen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20590;215702;;Euronics;Bahnhofstr. 30;47574;Goch;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
20591;73002;;Expert;Wendlohstraße 13;22459;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
20592;201685;;Euronics;Grunewaldstr. 61-62;10825;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20593;66100;;Expert;Römhilder Straße 13;98646;Hildburghausen;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
20594;1102075;DE EURONICS GERMANY;Euronics;Brettener Str. 10;75031;Eppingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
20595;80800;;Expert;Talstraße 38 b;66424;Homburg;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
20596;503063;;EURONICS Kersting;Bahnhofstraße 9;33161;Hövelhof;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
20597;216063;;EURONICS XXL Waldecker;Südring 40;33647;Bielefeld;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
20598;84000;DE EXPERT GERMANY;expert Wallraff;Peschstraße 15;51373;Leverkusen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20600;64500;;Expert;Brauckstraße 1 A;58840;Plettenberg;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
20601;215465;;Euronics;Auwiesenstr. 4;74523;Schwäbisch Hall;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20602;506804;;EURONICS Z & K;Bogenstraße 10;3130;Spremberg;BB;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
20603;215979;;Euronics;Siemensstr. 3;94419;Reisbach;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
20604;75000;;Expert;Hermann-Löns-Straße 2;97447;Gerolzhofen;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
20811;1156920;DE ELECTRONIC PARTNER GERMANY;EP Ahrensburg Nessler GmbH;Hamburger Straße 4-8;22926;Ahrensburg;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
21281;86100;DE EXPERT GERMANY;expert THEINER Pfarrkirchen GmbH;Franz-Stelzenberger-Straße 6;84347;Pfarrkirchen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
21495;M284;DE MSH GERMANY;MediaMarkt;Hauptstraße 131;51465;Bergisch Gladbach;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Media Markt
21540;71400;DE EXPERT GERMANY;Expert Göblinghof GmbH;Humboltstraße 26;52525;Heinsberg;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;X - unknown;Expert
21902;S034;DE MSH GERMANY;Saturn;Leonbergerstrasse 98-108;71229;Leonberg;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;B;Saturn
22673;54300;DE EXPERT GERMANY;expert Villringer;Meeraner Platz 1;79540;Lörrach;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);21.11.2023;90;C;Expert
22918;M221;DE MSH GERMANY;MediaMarkt Tech Village Berlin;Grunerstraße 20;10179;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;A;Media Markt
23215;Mxxx;DE MSH GERMANY;MediaMarkt;Q7 23;68161;Mannheim;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);24.10.2023;21;A;Media Markt
23327;Lager 1;;Lager Ronny;Im Hafer 20;71636;Ludwigsburg;BW;Markus Lammer (AD), Ronny Gornik (RFE);;;;Lager
23328;Lager 2;;MyPlace - SelfStorage (Lager Benny);Märkische Allee 193;12681;Berlin;BE;Benjamin Steffens (RFE);;;;Lager
23329;Lager 3;;Pickens Selfstorage Hamburg Barmbek;Hamburger Straße 195;22083;Hamburg;HH;Frank Friedrich (RFE);;;;Lager
23330;Lager 4;;LAGERBOX Düsseldorf  (Lager Hakim);Königsberger Straße 100;40231;Düsseldorf;NW;Tim Flink (AD), Hakim Kouji (RFE);;255;;Lager
23331;Lager 5;;MyPlace - SelfStorage (Lager Robin);Bodenseestraße 171;81243;München;BY;Markus Lammer (AD), Robin Schürmann (RFE);;;;Lager
23332;Lager 6;;Lager 24/7 (Lager Paul);Pamplonastraße 9;33106;Paderborn;NW;Markus Lammer (AD), Paul Janzen (RFE);;;;Lager
23369;xxx;DE EXPERT GERMANY;expert Hildesheim;Kaiserstraße 10;31134;Hildesheim;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;B;Saturn
24492;V1;;V-Markt;Hölkeringer Straße 20;93080;Pentling;BY;;;;X - unknown;V-Markt
24509;V5;;V-Markt;Industriestraße 1;89331;Burgau;BY;;;;X - unknown;V-Markt
24510;V14;;V-Markt;Max-von-Eyth-Straße 4;86899;Landsberg am Lech;BY;;;;X - unknown;V-Markt
24511;V23;;V-Markt mit V-Baumarkt;Wiesenweg 15;86956;Schongau;BY;;;;X - unknown;V-Markt
24512;V27;;V-Markt;Im Allmey 1;87435;Kempten (Allgäu);BY;;;;X - unknown;V-Markt
24513;V28;;V-Markt;Alte Ziegelei 6;84056;Rottenburg an der Laaber;BY;;;;X - unknown;V-Markt
24514;V29;;Tech2Go Düsseldorf Terminal B;Flughafenstraße 105;40474;Düsseldorf;NW;Robin Schürmann (RFE);;;X - unknown;V-Markt
24515;V30;;Move Shop Flughafen Nürnberg;Flughafenstraße 100;90411;Nürnberg;BY;Robin Schürmann (RFE);;;X - unknown;V-Markt
24516;V31;;V-Markt Lager Daufenbach;Industriestraße 28;56307;Dürrholz;RP;;;;X - unknown;V-Markt
24545;224812 / 1100584;;EURONICS XXL Grimma;Gerichtswiesen 39;4668;Grimma;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
24565;81700;;expert Wachau;Nordstraße 1;4416;Markkleeberg;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
24566;88900;DE EXPERT GERMANY;expert Jäger GmbH & Co. KG Altenburg;Leipziger Straße 89B;4600;Altenburg;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;D;Expert
24569;1155070;;MEDIMAX Halle-Neustadt;Neustädter Passage 17;6122;Halle;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;D;EP
24571;1157620;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Halle-Südstadt;Südstadtring 90;6128;Halle;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;D;EP
24574;S103;DE MSH GERMANY;Saturn;Leipziger Straße 94;6108;Halle;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;C;Saturn
24821;XXX;DE MSH GERMANY;MediaMarkt;Kavalierstraße 49;6844;Dessau;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Media Markt
24835;51102;DE EXPERT GERMANY;expert im famila;Hans-Böckler-Straße 60-66;30851;Langenhagen;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);;;;Expert
24864;noid_1;;JBL Store;Sendlinger Straße 46;80331;München;BY;Robin Schürmann (RFE);;;;JBL Store
24943;215258;DE EURONICS GERMANY;Euronics AAchen Radio-Ring GmbH am Dom media@home;Löhergraben 19-21;52064;Aachen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;90;X - unknown;Euronics
24944;215913;DE EURONICS GERMANY;Euronics Aalen T4You Mobile Communication;Reichsstädter Straße 2;73430;Aalen;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;X - unknown;Euronics
